,OBJECTID,Codigo,Texto,Numero_hipotecas_2018M02,Numero_hipotecas_2018M01,Numero_hipotecas_2017M12,Numero_hipotecas_2017M11,Numero_hipotecas_2017M10,Numero_hipotecas_2017M09,Numero_hipotecas_2017M08,Numero_hipotecas_2017M07,Numero_hipotecas_2017M06,Numero_hipotecas_2017M05,Numero_hipotecas_2017M04,Numero_hipotecas_2017M03,Numero_hipotecas_2017M02,Numero_hipotecas_2017M01,Numero_hipotecas_2016M12,Numero_hipotecas_2016M11,Numero_hipotecas_2016M10,Numero_hipotecas_2016M09,Numero_hipotecas_2016M08,Numero_hipotecas_2016M07,Numero_hipotecas_2016M06,Numero_hipotecas_2016M05,Numero_hipotecas_2016M04,Numero_hipotecas_2016M03,Numero_hipotecas_2016M02,Numero_hipotecas_2016M01,Numero_hipotecas_2015M12,Numero_hipotecas_2015M11,Numero_hipotecas_2015M10,Numero_hipotecas_2015M09,Numero_hipotecas_2015M08,Numero_hipotecas_2015M07,Numero_hipotecas_2015M06,Numero_hipotecas_2015M05,Numero_hipotecas_2015M04,Numero_hipotecas_2015M03,Numero_hipotecas_2015M02,Numero_hipotecas_2015M01,Numero_hipotecas_2014M12,Numero_hipotecas_2014M11,Numero_hipotecas_2014M10,Numero_hipotecas_2014M09,Numero_hipotecas_2014M08,Numero_hipotecas_2014M07,Numero_hipotecas_2014M06,Numero_hipotecas_2014M05,Numero_hipotecas_2014M04,Numero_hipotecas_2014M03,Numero_hipotecas_2014M02,Numero_hipotecas_2014M01,Numero_hipotecas_2013M12,Numero_hipotecas_2013M11,Numero_hipotecas_2013M10,Numero_hipotecas_2013M09,Numero_hipotecas_2013M08,Numero_hipotecas_2013M07,Numero_hipotecas_2013M06,Numero_hipotecas_2013M05,Numero_hipotecas_2013M04,Numero_hipotecas_2013M03,Numero_hipotecas_2013M02,Numero_hipotecas_2013M01,Numero_hipotecas_2012M12,Numero_hipotecas_2012M11,Numero_hipotecas_2012M10,Numero_hipotecas_2012M09,Numero_hipotecas_2012M08,Numero_hipotecas_2012M07,Numero_hipotecas_2012M06,Numero_hipotecas_2012M05,Numero_hipotecas_2012M04,Numero_hipotecas_2012M03,Numero_hipotecas_2012M02,Numero_hipotecas_2012M01,Numero_hipotecas_2011M12,Numero_hipotecas_2011M11,Numero_hipotecas_2011M10,Numero_hipotecas_2011M09,Numero_hipotecas_2011M08,Numero_hipotecas_2011M07,Numero_hipotecas_2011M06,Numero_hipotecas_2011M05,Numero_hipotecas_2011M04,Numero_hipotecas_2011M03,Numero_hipotecas_2011M02,Numero_hipotecas_2011M01,Numero_hipotecas_2010M12,Numero_hipotecas_2010M11,Numero_hipotecas_2010M10,Numero_hipotecas_2010M09,Numero_hipotecas_2010M08,Numero_hipotecas_2010M07,Numero_hipotecas_2010M06,Numero_hipotecas_2010M05,Numero_hipotecas_2010M04,Numero_hipotecas_2010M03,Numero_hipotecas_2010M02,Numero_hipotecas_2010M01,Numero_hipotecas_2009M12,Numero_hipotecas_2009M11,Numero_hipotecas_2009M10,Numero_hipotecas_2009M09,Numero_hipotecas_2009M08,Numero_hipotecas_2009M07,Numero_hipotecas_2009M06,Numero_hipotecas_2009M05,Numero_hipotecas_2009M04,Numero_hipotecas_2009M03,Numero_hipotecas_2009M02,Numero_hipotecas_2009M01,Numero_hipotecas_2008M12,Numero_hipotecas_2008M11,Numero_hipotecas_2008M10,Numero_hipotecas_2008M09,Numero_hipotecas_2008M08,Numero_hipotecas_2008M07,Numero_hipotecas_2008M06,Numero_hipotecas_2008M05,Numero_hipotecas_2008M04,Numero_hipotecas_2008M03,Numero_hipotecas_2008M02,Numero_hipotecas_2008M01,Numero_hipotecas_2007M12,Numero_hipotecas_2007M11,Numero_hipotecas_2007M10,Numero_hipotecas_2007M09,Numero_hipotecas_2007M08,Numero_hipotecas_2007M07,Numero_hipotecas_2007M06,Numero_hipotecas_2007M05,Numero_hipotecas_2007M04,Numero_hipotecas_2007M03,Numero_hipotecas_2007M02,Numero_hipotecas_2007M01,Numero_hipotecas_2006M12,Numero_hipotecas_2006M11,Numero_hipotecas_2006M10,Numero_hipotecas_2006M09,Numero_hipotecas_2006M08,Numero_hipotecas_2006M07,Numero_hipotecas_2006M06,Numero_hipotecas_2006M05,Numero_hipotecas_2006M04,Numero_hipotecas_2006M03,Numero_hipotecas_2006M02,Numero_hipotecas_2006M01,Numero_hipotecas_2005M12,Numero_hipotecas_2005M11,Numero_hipotecas_2005M10,Numero_hipotecas_2005M09,Numero_hipotecas_2005M08,Numero_hipotecas_2005M07,Numero_hipotecas_2005M06,Numero_hipotecas_2005M05,Numero_hipotecas_2005M04,Numero_hipotecas_2005M03,Numero_hipotecas_2005M02,Numero_hipotecas_2005M01,Numero_hipotecas_2004M12,Numero_hipotecas_2004M11,Numero_hipotecas_2004M10,Numero_hipotecas_2004M09,Numero_hipotecas_2004M08,Numero_hipotecas_2004M07,Numero_hipotecas_2004M06,Numero_hipotecas_2004M05,Numero_hipotecas_2004M04,Numero_hipotecas_2004M03,Numero_hipotecas_2004M02,Numero_hipotecas_2004M01,Numero_hipotecas_2003M12,Numero_hipotecas_2003M11,Numero_hipotecas_2003M10,Numero_hipotecas_2003M09,Numero_hipotecas_2003M08,Numero_hipotecas_2003M07,Numero_hipotecas_2003M06,Numero_hipotecas_2003M05,Numero_hipotecas_2003M04,Numero_hipotecas_2003M03,Numero_hipotecas_2003M02,Numero_hipotecas_2003M01,Importe_hipotecas_2018M02,Importe_hipotecas_2018M01,Importe_hipotecas_2017M12,Importe_hipotecas_2017M11,Importe_hipotecas_2017M10,Importe_hipotecas_2017M09,Importe_hipotecas_2017M08,Importe_hipotecas_2017M07,Importe_hipotecas_2017M06,Importe_hipotecas_2017M05,Importe_hipotecas_2017M04,Importe_hipotecas_2017M03,Importe_hipotecas_2017M02,Importe_hipotecas_2017M01,Importe_hipotecas_2016M12,Importe_hipotecas_2016M11,Importe_hipotecas_2016M10,Importe_hipotecas_2016M09,Importe_hipotecas_2016M08,Importe_hipotecas_2016M07,Importe_hipotecas_2016M06,Importe_hipotecas_2016M05,Importe_hipotecas_2016M04,Importe_hipotecas_2016M03,Importe_hipotecas_2016M02,Importe_hipotecas_2016M01,Importe_hipotecas_2015M12,Importe_hipotecas_2015M11,Importe_hipotecas_2015M10,Importe_hipotecas_2015M09,Importe_hipotecas_2015M08,Importe_hipotecas_2015M07,Importe_hipotecas_2015M06,Importe_hipotecas_2015M05,Importe_hipotecas_2015M04,Importe_hipotecas_2015M03,Importe_hipotecas_2015M02,Importe_hipotecas_2015M01,Importe_hipotecas_2014M12,Importe_hipotecas_2014M11,Importe_hipotecas_2014M10,Importe_hipotecas_2014M09,Importe_hipotecas_2014M08,Importe_hipotecas_2014M07,Importe_hipotecas_2014M06,Importe_hipotecas_2014M05,Importe_hipotecas_2014M04,Importe_hipotecas_2014M03,Importe_hipotecas_2014M02,Importe_hipotecas_2014M01,Importe_hipotecas_2013M12,Importe_hipotecas_2013M11,Importe_hipotecas_2013M10,Importe_hipotecas_2013M09,Importe_hipotecas_2013M08,Importe_hipotecas_2013M07,Importe_hipotecas_2013M06,Importe_hipotecas_2013M05,Importe_hipotecas_2013M04,Importe_hipotecas_2013M03,Importe_hipotecas_2013M02,Importe_hipotecas_2013M01,Importe_hipotecas_2012M12,Importe_hipotecas_2012M11,Importe_hipotecas_2012M10,Importe_hipotecas_2012M09,Importe_hipotecas_2012M08,Importe_hipotecas_2012M07,Importe_hipotecas_2012M06,Importe_hipotecas_2012M05,Importe_hipotecas_2012M04,Importe_hipotecas_2012M03,cod,Shape__Area,Shape__Length
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"1
","01
","Araba/Álava
","310
","339
","377
","389
","334
","407
","183
","273
","244
","299
","263
","597
","327
","343
","206
","252
","177
","251
","73
","221
","285
","262
","227
","216
","293
","197
","207
","203
","208
","275
","151
","242
","167
","215
","156
","260
","505
","278
","176
","294
","203
","242
","107
","201
","223
","226
","126
","245
","165
","180
","134
","322
","178
","204
","93
","484
","308
","477
","542
","633
","447
","851
","447
","540
","745
","572
","245
","577
","365
","600
","441
","846
","838
","538
","434
","621
","574
","380
","251
","425
","546
","552
","482
","1221
","938
","1279
","583
","869
","825
","1106
","339
","900
","1269
","1047
","489
","952
","1123
","837
","614
","861
","873
","915
","446
","647
","638
","1055
","786
","767
","769
","602
","522
","789
","948
","862
","448
","826
","895
","794
","766
","480
","602
","633
","611
","796
","1113
","739
","434
","967
","1319
","838
","591
","926
","940
","853
","579
","948
","728
","916
","601
","594
","841
","1012
","642
","928
","822
","914
","628
","770
","792
","943
","441
","842
","849
","777
","698
","839
","666
","1164
","603
","575
","642
","824
","616
","867
","866
","850
","672
","1086
","833
","611
","636
","630
","733
","547
","381
","760
","770
","675
","573
","570
","638
","587
","48592
","55970
","31979
","37119
","39951
","44810
","22977
","32969
","29401
","63502
","31073
","53254
","57233
","48296
","22448
","31523
","24863
","35943
","10882
","29093
","28969
","53815
","28861
","37599
","58207
","42049
","24121
","21433
","54056
","32349
","17944
","34596
","25872
","31104
","24546
","29337
","33470
","30712
","21982
","33481
","19657
","25213
","9875
","25091
","29638
","24386
","15557
","30903
","51157
","18828
","16957
","34151
","27207
","50122
","10177
","35099
","29996
","52847
","71916
","77911
","77317
","76596
","62563
","58120
","92029
","77746
","27400
","56979
","41202
","75141
","70167
","109097
","01
","5558819816.93848
","899065.384760544
"
2,"2
","02
","Albacete
","258
","391
","240
","208
","238
","541
","462
","608
","288
","387
","202
","345
","289
","210
","292
","199
","198
","263
","208
","190
","309
","353
","374
","261
","252
","247
","243
","202
","191
","276
","245
","256
","188
","184
","215
","177
","203
","188
","177
","175
","193
","187
","177
","228
","162
","165
","212
","168
","176
","145
","453
","221
","127
","136
","165
","184
","155
","173
","210
","266
","251
","221
","315
","167
","181
","179
","334
","237
","250
","306
","190
","234
","249
","330
","228
","234
","309
","280
","234
","283
","363
","546
","279
","456
","613
","516
","614
","495
","560
","794
","690
","982
","1191
","868
","562
","570
","803
","606
","485
","637
","673
","731
","630
","565
","520
","816
","497
","544
","578
","468
","553
","602
","1106
","540
","1043
","1338
","857
","871
","1014
","915
","1032
","1098
","853
","1153
","1070
","1172
","1135
","1369
","1499
","2188
","1618
","2053
","1187
","1512
","937
","1960
","1298
","1534
","1024
","1121
","947
","1380
","1160
","1331
","1073
","1528
","810
","1085
","881
","1497
","1112
","1026
","1213
","1038
","1042
","1201
","1407
","1236
","888
","1080
","691
","1001
","1072
","1066
","1056
","970
","1174
","1257
","1263
","1413
","660
","856
","805
","680
","741
","852
","791
","657
","708
","1009
","623
","699
","17567
","35260
","23339
","38425
","16399
","44849
","35571
","44807
","23393
","52585
","19598
","28018
","20632
","18417
","20038
","15614
","17582
","28983
","21081
","14807
","29174
","36052
","53877
","32004
","33548
","24405
","20841
","15208
","14639
","18134
","26173
","43273
","23470
","18325
","14174
","18438
","29091
","18424
","55644
","21260
","19429
","15371
","11721
","20203
","11792
","10975
","23283
","14866
","20227
","16880
","17726
","13703
","14409
","9673
","16344
","13620
","12971
","14165
","18806
","18270
","19987
","22383
","28754
","14234
","20102
","13158
","22060
","16208
","44780
","29274
","17625
","23846
","02
","24628869196.6688
","982714.983176617
"
3,"3
","03
","Alicante
","1679
","1801
","1169
","1395
","1251
","1711
","1430
","1360
","1684
","1899
","1266
","1871
","1621
","1620
","1321
","1518
","1377
","1455
","1105
","1118
","1646
","1703
","1443
","1325
","1446
","1410
","1148
","1135
","1239
","1636
","1442
","1628
","1707
","1301
","1217
","1270
","1239
","1139
","988
","921
","1349
","1160
","924
","988
","1185
","1327
","988
","1291
","1032
","1050
","1000
","1230
","909
","1067
","793
","942
","922
","1182
","1198
","814
","1484
","1382
","1088
","1143
","1128
","1553
","1381
","1409
","1708
","1870
","1623
","1712
","2035
","2360
","1249
","1742
","1639
","2944
","1954
","1995
","2471
","3062
","1845
","2353
","2888
","3148
","2613
","3167
","3488
","3864
","3672
","3716
","3472
","4447
","3420
","3569
","3642
","4404
","4119
","4337
","4812
","5114
","4561
","4811
","5327
","4682
","5057
","3907
","4472
","4657
","3393
","3887
","4887
","6025
","3942
","4579
","4812
","5289
","6423
","4336
","6793
","8391
","5586
","6940
","7327
","8611
","7552
","9567
","9666
","9657
","7484
","9105
","10473
","11589
","7133
","10010
","8934
","9673
","8093
","9526
","9451
","10280
","7912
","10363
","9227
","11470
","7532
","8095
","7550
","10629
","7783
","8934
","10046
","10186
","8011
","6939
","8728
","9002
","6523
","5982
","6941
","7466
","6549
","7922
","8411
","7544
","6098
","7673
","8062
","6396
","5881
","5219
","5523
","6407
","4537
","6566
","6129
","6251
","6320
","5715
","5746
","5995
","178935
","198883
","115540
","150514
","125571
","206276
","128666
","121150
","157547
","153248
","222585
","210355
","149503
","165330
","120271
","133759
","129622
","149818
","101007
","111577
","119273
","176577
","131667
","125561
","161711
","133189
","88317
","121130
","119244
","178837
","123139
","133755
","104436
","108492
","222485
","117771
","100515
","112058
","84722
","73571
","132394
","96578
","80958
","101720
","112092
","147344
","86293
","85698
","80597
","76858
","82477
","95848
","84276
","76012
","64905
","73411
","71849
","99618
","95976
","62312
","112458
","137025
","92012
","88062
","124843
","133786
","156306
","136208
","157793
","136956
","122338
","175471
","03
","9507175453.60967
","698396.737290055
"
4,"4
","04
","Almería
","647
","686
","515
","824
","726
","791
","626
","524
","662
","711
","611
","713
","511
","533
","481
","783
","674
","678
","419
","412
","602
","550
","505
","638
","555
","601
","563
","614
","505
","813
","628
","495
","506
","463
","488
","535
","555
","562
","535
","623
","849
","671
","520
","561
","463
","529
","575
","456
","504
","522
","387
","789
","536
","516
","387
","456
","748
","565
","620
","444
","1288
","1121
","581
","844
","969
","1174
","967
","787
","935
","971
","722
","853
","988
","985
","807
","2128
","1210
","1466
","1128
","1031
","1128
","1488
","1097
","1505
","1335
","1743
","1535
","1641
","1384
","2293
","1490
","1727
","1543
","1981
","1791
","1935
","2396
","1920
","2364
","2133
","2194
","3142
","1952
","1802
","2078
","2019
","1686
","2188
","1695
","1856
","2159
","1855
","2504
","2178
","1530
","2212
","1852
","2257
","3177
","2268
","2358
","3164
","2496
","3921
","5257
","3476
","4188
","3869
","4091
","5222
","4743
","4982
","4039
","4576
","3293
","4899
","5792
","3949
","3317
","4519
","4297
","6308
","4462
","5702
","4113
","4147
","3365
","4732
","4253
","6121
","2640
","4311
","4129
","3430
","4234
","3554
","4330
","4480
","3760
","4218
","3518
","3395
","3071
","2585
","3147
","4181
","3109
","4115
","2849
","3426
","2343
","2731
","3624
","2766
","2344
","2654
","2224
","2937
","2329
","2946
","2564
","3437
","75519
","63363
","66255
","114675
","64817
","109346
","161397
","54463
","55218
","63395
","100574
","79137
","60756
","53648
","55519
","91028
","69916
","74116
","59935
","49836
","57270
","61880
","53065
","55821
","49952
","47257
","40703
","79374
","70801
","69311
","77866
","49800
","57474
","57489
","61175
","56570
","51218
","52909
","49007
","78202
","70954
","62318
","61502
","66998
","48265
","41396
","40604
","42247
","34851
","63508
","43417
","117736
","65692
","55025
","89914
","38961
","74481
","58134
","37177
","40129
","145279
","107050
","55710
","94973
","67291
","101758
","78762
","76833
","174120
","74816
","80301
","75803
","04
","13855293063.9255
","764383.039721032
"
5,"5
","05
","Ávila
","93
","110
","89
","98
","84
","95
","53
","96
","84
","76
","66
","79
","113
","87
","62
","92
","74
","89
","64
","82
","68
","86
","85
","74
","102
","82
","61
","63
","68
","88
","67
","70
","75
","91
","65
","85
","80
","94
","64
","43
","66
","52
","92
","80
","80
","76
","60
","53
","130
","85
","75
","51
","137
","71
","76
","64
","72
","88
","83
","108
","171
","189
","64
","257
","188
","145
","211
","128
","156
","272
","155
","126
","126
","147
","338
","156
","146
","137
","128
","197
","310
","323
","307
","247
","289
","408
","279
","316
","425
","438
","379
","364
","465
","506
","248
","329
","576
","451
","479
","274
","317
","420
","242
","303
","516
","365
","404
","806
","673
","573
","278
","431
","446
","649
","554
","586
","481
","716
","562
","435
","731
","421
","392
","516
","593
","522
","498
","589
","626
","449
","343
","469
","493
","539
","450
","340
","435
","532
","546
","386
","334
","540
","497
","569
","347
","586
","355
","383
","499
","239
","264
","389
","380
","387
","363
","397
","352
","697
","139
","232
","211
","134
","191
","260
","230
","440
","273
","333
","230
","525
","198
","247
","290
","280
","270
","314
","193
","194
","250
","180
","154
","234
","8549
","10591
","6345
","7827
","6545
","8994
","3406
","7332
","8805
","6185
","8598
","5413
","9953
","5644
","5265
","8251
","6223
","6729
","5365
","7504
","6869
","8000
","7279
","5610
","16093
","4556
","5683
","4554
","7992
","7340
","6169
","6598
","6435
","9896
","6133
","10267
","5276
","6797
","4508
","2834
","7294
","3935
","2435
","5987
","4929
","6482
","5377
","4014
","6589
","7332
","4181
","3590
","10290
","4443
","4372
","8949
","8791
","8314
","5693
","9070
","16766
","15053
","3722
","18128
","82102
","10787
","10043
","13390
","22596
","23815
","15627
","13539
","05
","13966290552.5479
","825947.526117769
"
6,"6
","06
","Badajoz
","367
","477
","308
","357
","439
","409
","455
","314
","435
","520
","382
","444
","429
","610
","416
","458
","361
","365
","529
","294
","458
","430
","484
","491
","442
","446
","350
","399
","403
","466
","400
","507
","424
","501
","348
","303
","324
","402
","324
","318
","359
","372
","291
","362
","640
","381
","278
","273
","262
","494
","229
","232
","367
","320
","247
","299
","444
","389
","401
","382
","346
","699
","385
","378
","440
","359
","523
","462
","513
","518
","425
","486
","524
","493
","490
","539
","516
","619
","550
","541
","690
","800
","784
","1062
","1111
","1149
","1125
","1061
","904
","794
","918
","1286
","1349
","1283
","1091
","1092
","1074
","1222
","978
","1049
","1211
","1074
","1068
","1429
","1273
","1410
","1194
","1151
","1420
","1107
","1294
","865
","979
","1004
","1372
","1764
","1694
","1841
","1740
","1420
","1623
","1511
","1028
","2106
","2198
","2061
","1770
","1788
","2521
","1769
","1375
","1658
","1578
","2162
","1356
","1619
","1753
","1562
","1380
","1489
","2008
","1837
","1329
","1680
","1601
","1781
","1350
","1493
","1439
","1779
","1032
","1383
","1544
","1479
","1535
","1380
","1335
","1705
","924
","1170
","1200
","1105
","707
","998
","1033
","1337
","996
","1006
","1140
","1108
","978
","1083
","1252
","1148
","665
","888
","969
","1116
","1215
","1076
","1112
","1120
","44293
","51288
","28466
","24720
","40108
","41243
","37356
","27405
","34778
","55736
","29641
","34165
","44680
","132842
","31263
","31349
","29527
","30842
","46934
","35441
","44443
","38841
","39142
","40596
","44288
","45261
","26632
","36657
","34615
","44292
","58420
","46373
","41447
","41647
","191296
","33845
","31715
","32609
","24318
","46000
","34193
","83459
","24699
","83037
","31561
","34366
","17706
","31760
","78880
","36007
","28182
","19059
","23851
","28841
","23563
","24422
","41952
","37404
","32507
","69280
","38102
","44616
","32573
","33400
","42857
","27685
","63351
","30193
","30315
","41804
","37071
","38666
","06
","35803975339.5203
","1452266.34287763
"
7,"7
","07
","Balears, Illes
","1459
","1320
","952
","1088
","1061
","1280
","1247
","1423
","1365
","1308
","895
","1535
","1180
","1364
","954
","1171
","945
","1331
","1252
","1006
","1790
","1332
","1134
","910
","1041
","1041
","892
","1259
","1102
","1217
","975
","1648
","1039
","891
","915
","922
","938
","950
","716
","653
","932
","688
","1113
","752
","785
","881
","763
","779
","874
","850
","683
","851
","860
","672
","575
","801
","832
","1054
","920
","753
","923
","1283
","1103
","925
","957
","1228
","1062
","1620
","1381
","1401
","1307
","1141
","1451
","1387
","1044
","1139
","1315
","1866
","1601
","1342
","1534
","1925
","1435
","1722
","2083
","2319
","1530
","1717
","1735
","2380
","2812
","2679
","2262
","2339
","2452
","2328
","2434
","2485
","2561
","2373
","2131
","2645
","2268
","3191
","2753
","2639
","2623
","2379
","2198
","2417
","2163
","1845
","2578
","2790
","2280
","3218
","2646
","3038
","3418
","2671
","3992
","3316
","3114
","4499
","4664
","4031
","4047
","4646
","5308
","5923
","4125
","4841
","4655
","5474
","3753
","4567
","4730
","4834
","4342
","4534
","4968
","6004
","4000
","5747
","5843
","4993
","3459
","4982
","4444
","5336
","4131
","3984
","5228
","4773
","4836
","5860
","5254
","4110
","3716
","3652
","3650
","4324
","4214
","3784
","3890
","3882
","3711
","3735
","3927
","3855
","3181
","2893
","3481
","4078
","2615
","3270
","3348
","3564
","3368
","3351
","3524
","3036
","244995
","269615
","207790
","222455
","193939
","289389
","220866
","279123
","277222
","300946
","174105
","227123
","206651
","264150
","165636
","198949
","163761
","194959
","212718
","245244
","263290
","217904
","187545
","149036
","212765
","247539
","143094
","138401
","189283
","223011
","233618
","254434
","152738
","132903
","159383
","241064
","134386
","179063
","123371
","91596
","127839
","206522
","144010
","93266
","124737
","113431
","106122
","117700
","118093
","122658
","89339
","134829
","88465
","135795
","82978
","100929
","108212
","151018
","101632
","102224
","122090
","148457
","194684
","128677
","106665
","131489
","122059
","157523
","135495
","185353
","167238
","127827
","07
","8397658655.33948
","1885856.05039272
"
8,"8
","08
","Barcelona
","4246
","5127
","2607
","4222
","3844
","5011
","3808
","4245
","4226
","4578
","3347
","4741
","3789
","4142
","2987
","3304
","3215
","4366
","3054
","3307
","3663
","3936
","3744
","3358
","3626
","3550
","3091
","3195
","2820
","3472
","2518
","3627
","2622
","3106
","3083
","3188
","3499
","4063
","2207
","2228
","2761
","2966
","2217
","2880
","2378
","2955
","2412
","2370
","2405
","2350
","1583
","1886
","2240
","2189
","1350
","2367
","2474
","2751
","2844
","2537
","3481
","3695
","2581
","2613
","2663
","3329
","2950
","3741
","4120
","4108
","3793
","3913
","4266
","4365
","3061
","4323
","3041
","4632
","4421
","4715
","4634
","6733
","5015
","6755
","7532
","6891
","5565
","6415
","5306
","8351
","7596
","9829
","7888
","9097
","7840
","9168
","8320
","7756
","6806
","6442
","8341
","9400
","6128
","8855
","8243
","7928
","6754
","7665
","7045
","6729
","5877
","7516
","7383
","8311
","7212
","9434
","8290
","12704
","10674
","9742
","11721
","11638
","8573
","11414
","12154
","12648
","11679
","14376
","14113
","16211
","13092
","15651
","15811
","17857
","11686
","15121
","15697
","17764
","15037
","17564
","18342
","19707
","15158
","20884
","18541
","19454
","14450
","16889
","15465
","22268
","15011
","16032
","18150
","17965
","17782
","16750
","17123
","16482
","14622
","15501
","15019
","18036
","13745
","17303
","16097
","16367
","15432
","18077
","16281
","15929
","12915
","13360
","15860
","15356
","13325
","16645
","14090
","16299
","13848
","15306
","15725
","14867
","688236
","1091926
","478835
","789609
","609980
","810622
","734981
","748531
","716581
","773931
","578403
","725512
","787048
","742864
","523599
","519746
","507055
","1073864
","499143
","629204
","691992
","612162
","609564
","582308
","665280
","559079
","440771
","587507
","467826
","599024
","499973
","662355
","355576
","688239
","434654
","500886
","487614
","594189
","383497
","298992
","425298
","410780
","771234
","408484
","322540
","526346
","358583
","306841
","288228
","376549
","217837
","252917
","354571
","326116
","264923
","414963
","306212
","376285
","438780
","375337
","475751
","508912
","252986
","399851
","348291
","445918
","371633
","455377
","578899
","597092
","549847
","519292
","08
","13892170189.5469
","1078129.1918187
"
9,"9
","09
","Burgos
","238
","287
","211
","191
","259
","266
","307
","216
","239
","312
","377
","324
","238
","275
","184
","228
","214
","275
","237
","274
","314
","284
","251
","234
","273
","595
","214
","177
","340
","251
","196
","347
","204
","319
","251
","245
","286
","511
","174
","155
","182
","726
","327
","229
","195
","305
","185
","312
","183
","208
","181
","129
","185
","200
","172
","221
","153
","218
","195
","356
","425
","450
","344
","203
","197
","304
","350
","302
","418
","578
","348
","512
","416
","561
","196
","481
","308
","576
","549
","419
","545
","415
","525
","834
","638
","744
","635
","624
","727
","717
","1112
","598
","749
","736
","542
","960
","720
","1218
","657
","788
","962
","798
","650
","1303
","1349
","889
","991
","1160
","650
","885
","978
","922
","1046
","840
","1333
","1095
","1001
","816
","896
","674
","717
","1084
","892
","971
","1060
","828
","1012
","836
","959
","1066
","1055
","1480
","1094
","1200
","796
","899
","1073
","1022
","1159
","822
","810
","875
","1009
","1007
","1042
","1043
","917
","1092
","804
","869
","707
","742
","744
","963
","913
","807
","773
","882
","777
","827
","665
","612
","967
","833
","806
","859
","1699
","1031
","930
","1314
","729
","890
","1328
","939
","1040
","941
","695
","791
","801
","862
","897
","1434
","21120
","27047
","23864
","28738
","27755
","27385
","24705
","23892
","20993
","24443
","29804
","32329
","26700
","25210
","16696
","44078
","34677
","30923
","29038
","30836
","24468
","27449
","44879
","30635
","24163
","38356
","13860
","14395
","41466
","25254
","26537
","39398
","24559
","28030
","16799
","29152
","20309
","35378
","15051
","14533
","23143
","54902
","33302
","13332
","16198
","24668
","15143
","26559
","12694
","20000
","21117
","20675
","16164
","15774
","18054
","27662
","26490
","29126
","20446
","26634
","31527
","39458
","36417
","16725
","22489
","32970
","32649
","48427
","33880
","45800
","45595
","51274
","09
","26203492774.134
","1530155.70044239
"
