OBJECTID,Codigo,Texto,Total,Anio,TipoEmpresa,cod,Shape__Area,Shape__Length,TipoHipoteca,M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12
11.0,11.0,Cádiz,1192.0,2006,Sociedad_Anonima,11.0,11546868058.7637,895286.367485857,Numero_hipotecas,6094.0,4306.0,6766.0,3815.0,5751.0,4573.0,4943.0,3474.0,4688.0,3984.0,4635.0,3628.0
12.0,12.0,Castellón/Castelló,1095.0,2006,Sociedad_Anonima,12.0,11396498994.3888,689218.0799780571,Numero_hipotecas,2552.0,2187.0,2977.0,2549.0,2922.0,2444.0,2725.0,2302.0,3252.0,2367.0,2690.0,2012.0
13.0,13.0,Ciudad Real,616.0,2006,Sociedad_Anonima,13.0,32784774691.1465,1226477.61440341,Numero_hipotecas,1324.0,1084.0,1795.0,1351.0,1399.0,1445.0,1285.0,933.0,1543.0,1467.0,1982.0,1712.0
14.0,14.0,Córdoba,1028.0,2006,Sociedad_Anonima,14.0,22210490613.4485,1035879.20411489,Numero_hipotecas,2541.0,2324.0,2743.0,2133.0,3137.0,3020.0,2022.0,2253.0,2395.0,2330.0,2374.0,2332.0
15.0,15.0,"Coruña, A",1718.0,2006,Sociedad_Anonima,15.0,14932452746.9961,1672703.78439944,Numero_hipotecas,2502.0,2434.0,2235.0,2561.0,2487.0,2454.0,1805.0,2063.0,1962.0,2270.0,2550.0,1297.0
16.0,16.0,Cuenca,297.0,2006,Sociedad_Anonima,16.0,29155970159.0682,1004195.48622818,Numero_hipotecas,785.0,374.0,444.0,320.0,384.0,576.0,515.0,763.0,520.0,642.0,532.0,721.0
17.0,17.0,Girona,2214.0,2006,Sociedad_Anonima,17.0,10752045126.223,1070140.38049906,Numero_hipotecas,3987.0,4124.0,4398.0,3014.0,4115.0,3313.0,3895.0,3478.0,4124.0,3520.0,3510.0,2802.0
18.0,18.0,Granada,987.0,2006,Sociedad_Anonima,18.0,20029967206.933,901313.088636386,Numero_hipotecas,3476.0,2933.0,3367.0,2335.0,2900.0,3687.0,3063.0,3315.0,3067.0,3527.0,3825.0,2822.0
19.0,19.0,Guadalajara,339.0,2006,Sociedad_Anonima,19.0,21341530340.3421,1082690.53386729,Numero_hipotecas,966.0,1226.0,1072.0,1105.0,1394.0,1280.0,1569.0,1143.0,967.0,993.0,1145.0,610.0
20.0,20.0,Gipuzkoa,2464.0,2006,Sociedad_Anonima,20.0,3756971201.4628897,476274.62841412204,Numero_hipotecas,1445.0,1724.0,1732.0,1139.0,1905.0,1447.0,1332.0,1361.0,1448.0,1303.0,1303.0,971.0
21.0,21.0,Huelva,552.0,2006,Sociedad_Anonima,21.0,16153285348.281,835365.683870377,Numero_hipotecas,2692.0,2766.0,3081.0,1861.0,2609.0,2500.0,1952.0,1585.0,2417.0,2275.0,2715.0,1950.0
22.0,22.0,Huesca,464.0,2006,Sociedad_Anonima,22.0,28522889036.2312,1093487.92655755,Numero_hipotecas,1115.0,1301.0,1065.0,1061.0,866.0,804.0,676.0,717.0,839.0,780.0,627.0,610.0
23.0,23.0,Jaén,478.0,2006,Sociedad_Anonima,23.0,21780119684.2118,848387.076715209,Numero_hipotecas,1833.0,1933.0,2243.0,1545.0,2031.0,2021.0,1778.0,1644.0,1934.0,1860.0,1916.0,1541.0
24.0,24.0,León,886.0,2006,Sociedad_Anonima,24.0,28794563640.7422,1141075.69540809,Numero_hipotecas,1730.0,1435.0,1483.0,1096.0,1587.0,1455.0,1087.0,1255.0,1721.0,1360.0,1627.0,1300.0
25.0,25.0,Lleida,972.0,2006,Sociedad_Anonima,25.0,22090712889.8223,1149186.28726613,Numero_hipotecas,1761.0,1797.0,2129.0,1579.0,1929.0,1993.0,2011.0,1658.0,1659.0,1934.0,1699.0,1609.0
26.0,26.0,"Rioja, La",892.0,2006,Sociedad_Anonima,26.0,9220827614.74902,780721.292206845,Numero_hipotecas,1197.0,1202.0,1389.0,838.0,1079.0,1120.0,1530.0,1097.0,1465.0,991.0,983.0,912.0
27.0,27.0,Lugo,311.0,2006,Sociedad_Anonima,27.0,18447358220.0669,987981.96377954,Numero_hipotecas,756.0,528.0,561.0,373.0,578.0,658.0,270.0,678.0,673.0,430.0,448.0,431.0
28.0,28.0,Madrid,33986.0,2006,Sociedad_Anonima,28.0,13901299004.0898,997240.028194125,Numero_hipotecas,18143.0,19160.0,19537.0,16040.0,19114.0,20623.0,15091.0,14191.0,17386.0,17523.0,15091.0,13164.0
29.0,29.0,Málaga,2598.0,2006,Sociedad_Anonima,29.0,11424758604.5872,780458.06915762,Numero_hipotecas,7883.0,7924.0,8453.0,6925.0,7779.0,9428.0,7057.0,7440.0,6473.0,6684.0,7731.0,5082.0
30.0,30.0,Murcia,1861.0,2006,Sociedad_Anonima,30.0,18250070913.3211,924896.652056495,Numero_hipotecas,6727.0,6922.0,7383.0,5356.0,7273.0,7184.0,5592.0,5762.0,7302.0,6864.0,6130.0,5277.0
31.0,31.0,Navarra,1653.0,2006,Sociedad_Anonima,31.0,19290430805.6213,1124671.5864665,Numero_hipotecas,1878.0,1639.0,1854.0,1307.0,1841.0,1671.0,1284.0,1225.0,1612.0,1790.0,1647.0,1308.0
32.0,32.0,Ourense,468.0,2006,Sociedad_Anonima,32.0,13264171450.1428,808496.1696782409,Numero_hipotecas,546.0,438.0,536.0,444.0,454.0,573.0,459.0,364.0,552.0,670.0,435.0,554.0
33.0,33.0,Asturias,2040.0,2006,Sociedad_Anonima,33.0,20019595252.5254,1234891.11505138,Numero_hipotecas,2669.0,3113.0,2835.0,2601.0,2811.0,2327.0,2681.0,2176.0,2586.0,2344.0,2812.0,1994.0
34.0,34.0,Palencia,293.0,2006,Sociedad_Anonima,34.0,14760770924.6606,970566.905500649,Numero_hipotecas,385.0,382.0,637.0,383.0,402.0,641.0,426.0,318.0,536.0,431.0,358.0,370.0
35.0,35.0,"Palmas, Las",1793.0,2006,Sociedad_Anonima,35.0,5250341373.94092,1059425.57153025,Numero_hipotecas,5477.0,4275.0,5087.0,3719.0,5206.0,5109.0,5273.0,4340.0,5551.0,3793.0,4985.0,3535.0
36.0,36.0,Pontevedra,1568.0,2006,Sociedad_Anonima,36.0,8246811088.907709,1089081.49719412,Numero_hipotecas,2679.0,1910.0,2250.0,1781.0,2333.0,2222.0,1868.0,2057.0,2138.0,1846.0,2458.0,1980.0
37.0,37.0,Salamanca,467.0,2006,Sociedad_Anonima,37.0,21576649161.0889,949093.601585701,Numero_hipotecas,903.0,1091.0,1103.0,1203.0,1344.0,1253.0,752.0,835.0,833.0,872.0,743.0,622.0
38.0,38.0,Santa Cruz de Tenerife,1409.0,2006,Sociedad_Anonima,38.0,4370210415.83691,964270.952057753,Numero_hipotecas,4016.0,3821.0,4120.0,2920.0,3503.0,4481.0,3814.0,3124.0,3477.0,3434.0,4029.0,3032.0
39.0,39.0,Cantabria,1018.0,2006,Sociedad_Anonima,39.0,10025234336.8828,1030723.27314431,Numero_hipotecas,2624.0,2800.0,2587.0,1970.0,1932.0,2122.0,1858.0,1435.0,1712.0,1939.0,2144.0,1791.0
40.0,40.0,Segovia,286.0,2006,Sociedad_Anonima,40.0,12228511132.8375,682490.780198299,Numero_hipotecas,623.0,553.0,521.0,437.0,523.0,434.0,427.0,331.0,518.0,462.0,635.0,421.0
41.0,41.0,Sevilla,2819.0,2006,Sociedad_Anonima,41.0,22302112098.7773,1151383.07981696,Numero_hipotecas,7093.0,6586.0,7911.0,5466.0,7663.0,7419.0,6728.0,7251.0,7814.0,8825.0,6804.0,6398.0
42.0,42.0,Soria,205.0,2006,Sociedad_Anonima,42.0,18457978154.5591,887721.466661127,Numero_hipotecas,168.0,159.0,453.0,192.0,296.0,176.0,183.0,199.0,229.0,212.0,250.0,130.0
43.0,43.0,Tarragona,1560.0,2006,Sociedad_Anonima,43.0,11107383509.1959,934594.116306717,Numero_hipotecas,4461.0,3846.0,4243.0,3316.0,3983.0,3650.0,3781.0,3456.0,3554.0,4353.0,4137.0,2656.0
44.0,44.0,Teruel,208.0,2006,Sociedad_Anonima,44.0,25764193799.5302,1167749.0880056003,Numero_hipotecas,323.0,377.0,355.0,248.0,295.0,312.0,261.0,304.0,332.0,381.0,397.0,296.0
45.0,45.0,Toledo,983.0,2006,Sociedad_Anonima,45.0,26065010226.1974,1233071.99926331,Numero_hipotecas,3859.0,2833.0,3831.0,2524.0,3788.0,4033.0,3668.0,2497.0,2915.0,3592.0,3452.0,2654.0
46.0,46.0,Valencia/Valéncia,4412.0,2006,Sociedad_Anonima,46.0,18110130397.9234,1006499.31881275,Numero_hipotecas,10772.0,10938.0,12037.0,8713.0,11987.0,12538.0,10090.0,7372.0,10744.0,10493.0,9665.0,7537.0
47.0,47.0,Valladolid,1196.0,2006,Sociedad_Anonima,47.0,14531327306.3015,993224.077367262,Numero_hipotecas,1757.0,1602.0,1707.0,1525.0,2116.0,1916.0,1408.0,1404.0,1762.0,1376.0,1846.0,1324.0
48.0,48.0,Bizkaia,4091.0,2006,Sociedad_Anonima,48.0,4161383760.41016,618804.57009096,Numero_hipotecas,3036.0,2922.0,3330.0,2073.0,3108.0,2756.0,2187.0,2615.0,2711.0,2585.0,2587.0,2088.0
49.0,49.0,Zamora,206.0,2006,Sociedad_Anonima,49.0,18976873417.3408,1017874.53482692,Numero_hipotecas,478.0,426.0,337.0,331.0,492.0,373.0,259.0,282.0,478.0,373.0,475.0,498.0
50.0,50.0,Zaragoza,2433.0,2006,Sociedad_Anonima,50.0,30937790469.125,1582276.45562791,Numero_hipotecas,3262.0,2622.0,2881.0,2430.0,3208.0,3207.0,3413.0,3313.0,2612.0,2557.0,2563.0,2115.0
1.0,1.0,Araba/Álava,1365.0,2005,Sociedad_Anonima,1.0,5558819816.938479,899065.384760544,Numero_hipotecas,1164.0,666.0,839.0,698.0,777.0,849.0,842.0,441.0,943.0,792.0,770.0,628.0
2.0,2.0,Albacete,733.0,2005,Sociedad_Anonima,2.0,24628869196.6688,982714.9831766171,Numero_hipotecas,1236.0,1407.0,1201.0,1042.0,1038.0,1213.0,1026.0,1112.0,1497.0,881.0,1085.0,810.0
3.0,3.0,Alicante,2167.0,2005,Sociedad_Anonima,3.0,9507175453.60967,698396.737290055,Numero_hipotecas,9002.0,8728.0,6939.0,8011.0,10186.0,10046.0,8934.0,7783.0,10629.0,7550.0,8095.0,7532.0
4.0,4.0,Almería,889.0,2005,Sociedad_Anonima,4.0,13855293063.9255,764383.039721032,Numero_hipotecas,4480.0,4330.0,3554.0,4234.0,3430.0,4129.0,4311.0,2640.0,6121.0,4253.0,4732.0,3365.0
5.0,5.0,Ávila,206.0,2005,Sociedad_Anonima,5.0,13966290552.5479,825947.5261177691,Numero_hipotecas,697.0,352.0,397.0,363.0,387.0,380.0,389.0,264.0,239.0,499.0,383.0,355.0
6.0,6.0,Badajoz,881.0,2005,Sociedad_Anonima,6.0,35803975339.5203,1452266.34287763,Numero_hipotecas,1705.0,1335.0,1380.0,1535.0,1479.0,1544.0,1383.0,1032.0,1779.0,1439.0,1493.0,1350.0
7.0,7.0,"Balears, Illes",3562.0,2005,Sociedad_Anonima,7.0,8397658655.339479,1885856.05039272,Numero_hipotecas,4110.0,5254.0,5860.0,4836.0,4773.0,5228.0,3984.0,4131.0,5336.0,4444.0,4982.0,3459.0
8.0,8.0,Barcelona,24422.0,2005,Sociedad_Anonima,8.0,13892170189.5469,1078129.1918187,Numero_hipotecas,16482.0,17123.0,16750.0,17782.0,17965.0,18150.0,16032.0,15011.0,22268.0,15465.0,16889.0,14450.0
9.0,9.0,Burgos,855.0,2005,Sociedad_Anonima,9.0,26203492774.134,1530155.70044239,Numero_hipotecas,882.0,773.0,807.0,913.0,963.0,744.0,742.0,707.0,869.0,804.0,1092.0,917.0
10.0,10.0,Cáceres,503.0,2005,Sociedad_Anonima,10.0,33620075321.1089,1242300.63638205,Numero_hipotecas,716.0,603.0,804.0,678.0,616.0,926.0,671.0,545.0,928.0,546.0,701.0,609.0
11.0,11.0,Cádiz,1173.0,2005,Sociedad_Anonima,11.0,11546868058.7637,895286.367485857,Numero_hipotecas,5113.0,4017.0,3366.0,4510.0,5043.0,5095.0,4144.0,3665.0,6037.0,3742.0,4136.0,4938.0
12.0,12.0,Castellón/Castelló,1111.0,2005,Sociedad_Anonima,12.0,11396498994.3888,689218.0799780571,Numero_hipotecas,2143.0,2376.0,1695.0,1978.0,2037.0,3320.0,2336.0,2245.0,2795.0,2375.0,2048.0,2622.0
13.0,13.0,Ciudad Real,612.0,2005,Sociedad_Anonima,13.0,32784774691.1465,1226477.61440341,Numero_hipotecas,769.0,1062.0,970.0,1200.0,1109.0,1068.0,942.0,1152.0,1578.0,1183.0,1264.0,1004.0
14.0,14.0,Córdoba,1035.0,2005,Sociedad_Anonima,14.0,22210490613.4485,1035879.20411489,Numero_hipotecas,3493.0,2079.0,2014.0,2312.0,2420.0,2178.0,2032.0,1770.0,3221.0,2050.0,2228.0,2106.0
15.0,15.0,"Coruña, A",1736.0,2005,Sociedad_Anonima,15.0,14932452746.9961,1672703.78439944,Numero_hipotecas,2596.0,2523.0,2408.0,2372.0,2193.0,2178.0,1619.0,2139.0,2614.0,2057.0,2281.0,2087.0
16.0,16.0,Cuenca,290.0,2005,Sociedad_Anonima,16.0,29155970159.0682,1004195.48622818,Numero_hipotecas,557.0,496.0,404.0,337.0,406.0,310.0,554.0,731.0,447.0,420.0,681.0,361.0
17.0,17.0,Girona,2295.0,2005,Sociedad_Anonima,17.0,10752045126.223,1070140.38049906,Numero_hipotecas,3025.0,3734.0,3466.0,3749.0,3393.0,3346.0,2922.0,3270.0,3871.0,3176.0,3308.0,3130.0
18.0,18.0,Granada,1020.0,2005,Sociedad_Anonima,18.0,20029967206.933,901313.088636386,Numero_hipotecas,3088.0,2969.0,2556.0,3103.0,2465.0,3426.0,3330.0,3647.0,5300.0,2433.0,3860.0,2258.0
19.0,19.0,Guadalajara,330.0,2005,Sociedad_Anonima,19.0,21341530340.3421,1082690.53386729,Numero_hipotecas,761.0,997.0,777.0,1017.0,915.0,1472.0,941.0,708.0,2208.0,1100.0,820.0,1025.0
20.0,20.0,Gipuzkoa,2583.0,2005,Sociedad_Anonima,20.0,3756971201.4628897,476274.62841412204,Numero_hipotecas,1270.0,1247.0,1374.0,1304.0,1376.0,1334.0,1312.0,1400.0,1703.0,1231.0,1233.0,1310.0
21.0,21.0,Huelva,558.0,2005,Sociedad_Anonima,21.0,16153285348.281,835365.683870377,Numero_hipotecas,2622.0,2310.0,2049.0,2438.0,2339.0,2376.0,1919.0,2134.0,2281.0,2339.0,2015.0,1955.0
22.0,22.0,Huesca,463.0,2005,Sociedad_Anonima,22.0,28522889036.2312,1093487.92655755,Numero_hipotecas,732.0,787.0,725.0,765.0,557.0,818.0,791.0,551.0,765.0,888.0,1030.0,1017.0
23.0,23.0,Jaén,493.0,2005,Sociedad_Anonima,23.0,21780119684.2118,848387.076715209,Numero_hipotecas,1823.0,1476.0,1970.0,3714.0,1975.0,2533.0,1581.0,1574.0,2198.0,1449.0,2085.0,1527.0
24.0,24.0,León,891.0,2005,Sociedad_Anonima,24.0,28794563640.7422,1141075.69540809,Numero_hipotecas,1255.0,1292.0,1226.0,1575.0,1073.0,1021.0,911.0,1202.0,1533.0,1165.0,1170.0,918.0
25.0,25.0,Lleida,1014.0,2005,Sociedad_Anonima,25.0,22090712889.8223,1149186.28726613,Numero_hipotecas,1325.0,1847.0,1533.0,1834.0,1868.0,1657.0,1340.0,1306.0,1664.0,1684.0,1860.0,1705.0
26.0,26.0,"Rioja, La",914.0,2005,Sociedad_Anonima,26.0,9220827614.74902,780721.292206845,Numero_hipotecas,804.0,1154.0,1025.0,802.0,1057.0,634.0,842.0,966.0,680.0,967.0,877.0,948.0
27.0,27.0,Lugo,310.0,2005,Sociedad_Anonima,27.0,18447358220.0669,987981.96377954,Numero_hipotecas,404.0,511.0,752.0,574.0,677.0,576.0,488.0,512.0,1050.0,489.0,738.0,672.0
28.0,28.0,Madrid,34285.0,2005,Sociedad_Anonima,28.0,13901299004.0898,997240.028194125,Numero_hipotecas,17647.0,17585.0,16628.0,19064.0,17490.0,19822.0,14801.0,13304.0,20006.0,16813.0,16879.0,16114.0
29.0,29.0,Málaga,2641.0,2005,Sociedad_Anonima,29.0,11424758604.5872,780458.06915762,Numero_hipotecas,6501.0,6450.0,6490.0,7325.0,7076.0,7725.0,6760.0,8010.0,8787.0,7323.0,6678.0,6740.0
30.0,30.0,Murcia,1863.0,2005,Sociedad_Anonima,30.0,18250070913.3211,924896.652056495,Numero_hipotecas,6306.0,5901.0,5653.0,6694.0,6352.0,6927.0,6020.0,5951.0,6258.0,5973.0,5317.0,5171.0
31.0,31.0,Navarra,1690.0,2005,Sociedad_Anonima,31.0,19290430805.6213,1124671.5864665,Numero_hipotecas,1860.0,1489.0,1395.0,1527.0,1674.0,1534.0,1156.0,1500.0,1694.0,1573.0,1770.0,1421.0
32.0,32.0,Ourense,477.0,2005,Sociedad_Anonima,32.0,13264171450.1428,808496.1696782409,Numero_hipotecas,512.0,366.0,526.0,503.0,480.0,766.0,363.0,513.0,459.0,422.0,640.0,438.0
33.0,33.0,Asturias,2076.0,2005,Sociedad_Anonima,33.0,20019595252.5254,1234891.11505138,Numero_hipotecas,2553.0,2239.0,2325.0,2924.0,2453.0,2596.0,2368.0,2032.0,2449.0,2173.0,2208.0,2268.0
34.0,34.0,Palencia,295.0,2005,Sociedad_Anonima,34.0,14760770924.6606,970566.905500649,Numero_hipotecas,295.0,270.0,501.0,387.0,374.0,379.0,263.0,467.0,387.0,406.0,380.0,307.0
35.0,35.0,"Palmas, Las",1812.0,2005,Sociedad_Anonima,35.0,5250341373.94092,1059425.57153025,Numero_hipotecas,4835.0,4898.0,3462.0,4756.0,4178.0,4110.0,4102.0,4514.0,5309.0,4685.0,4298.0,5251.0
36.0,36.0,Pontevedra,1556.0,2005,Sociedad_Anonima,36.0,8246811088.907709,1089081.49719412,Numero_hipotecas,2163.0,1985.0,1832.0,2000.0,2023.0,2101.0,1830.0,1953.0,2855.0,1912.0,2313.0,2152.0
37.0,37.0,Salamanca,462.0,2005,Sociedad_Anonima,37.0,21576649161.0889,949093.601585701,Numero_hipotecas,680.0,541.0,568.0,621.0,614.0,673.0,529.0,798.0,665.0,640.0,651.0,750.0
38.0,38.0,Santa Cruz de Tenerife,1413.0,2005,Sociedad_Anonima,38.0,4370210415.83691,964270.952057753,Numero_hipotecas,3649.0,2647.0,3477.0,3078.0,2862.0,3856.0,3210.0,2537.0,3777.0,3796.0,3492.0,3691.0
39.0,39.0,Cantabria,1036.0,2005,Sociedad_Anonima,39.0,10025234336.8828,1030723.27314431,Numero_hipotecas,1829.0,1576.0,1595.0,1588.0,1831.0,2080.0,1858.0,1599.0,1748.0,1455.0,2037.0,2085.0
40.0,40.0,Segovia,294.0,2005,Sociedad_Anonima,40.0,12228511132.8375,682490.780198299,Numero_hipotecas,503.0,353.0,355.0,320.0,352.0,422.0,376.0,402.0,492.0,395.0,631.0,426.0
41.0,41.0,Sevilla,2851.0,2005,Sociedad_Anonima,41.0,22302112098.7773,1151383.07981696,Numero_hipotecas,6572.0,5695.0,5977.0,6067.0,6663.0,8204.0,7265.0,5489.0,8673.0,7400.0,6035.0,6078.0
42.0,42.0,Soria,208.0,2005,Sociedad_Anonima,42.0,18457978154.5591,887721.466661127,Numero_hipotecas,133.0,196.0,273.0,224.0,216.0,161.0,134.0,179.0,419.0,173.0,200.0,163.0
43.0,43.0,Tarragona,1643.0,2005,Sociedad_Anonima,43.0,11107383509.1959,934594.116306717,Numero_hipotecas,3086.0,3214.0,3170.0,3958.0,3878.0,3376.0,3242.0,2869.0,4369.0,3761.0,4001.0,2724.0
44.0,44.0,Teruel,209.0,2005,Sociedad_Anonima,44.0,25764193799.5302,1167749.0880056003,Numero_hipotecas,351.0,175.0,195.0,267.0,280.0,356.0,190.0,162.0,298.0,321.0,245.0,179.0
45.0,45.0,Toledo,997.0,2005,Sociedad_Anonima,45.0,26065010226.1974,1233071.99926331,Numero_hipotecas,2560.0,2485.0,2369.0,2646.0,2872.0,2359.0,3096.0,1971.0,3250.0,2808.0,3254.0,1892.0
46.0,46.0,Valencia/Valéncia,4478.0,2005,Sociedad_Anonima,46.0,18110130397.9234,1006499.31881275,Numero_hipotecas,8732.0,9834.0,8594.0,9525.0,10411.0,9731.0,9738.0,8509.0,14382.0,11145.0,10025.0,8832.0
47.0,47.0,Valladolid,1247.0,2005,Sociedad_Anonima,47.0,14531327306.3015,993224.077367262,Numero_hipotecas,1530.0,1665.0,1907.0,1369.0,1617.0,1673.0,1358.0,1414.0,1628.0,1304.0,1933.0,1468.0
48.0,48.0,Bizkaia,4341.0,2005,Sociedad_Anonima,48.0,4161383760.41016,618804.57009096,Numero_hipotecas,2594.0,2369.0,2904.0,2652.0,2841.0,3339.0,2178.0,2626.0,2830.0,2376.0,2881.0,2369.0
49.0,49.0,Zamora,209.0,2005,Sociedad_Anonima,49.0,18976873417.3408,1017874.53482692,Numero_hipotecas,412.0,433.0,523.0,385.0,389.0,472.0,506.0,365.0,547.0,408.0,496.0,483.0
50.0,50.0,Zaragoza,2725.0,2005,Sociedad_Anonima,50.0,30937790469.125,1582276.45562791,Numero_hipotecas,3217.0,2584.0,2459.0,2600.0,2947.0,3085.0,2470.0,2575.0,2879.0,2914.0,2707.0,2063.0
1.0,1.0,Araba/Álava,1387.0,2004,Sociedad_Anonima,1.0,5558819816.938479,899065.384760544,Numero_hipotecas,611.0,833.0,1086.0,672.0,850.0,866.0,867.0,616.0,824.0,642.0,575.0,603.0
2.0,2.0,Albacete,732.0,2004,Sociedad_Anonima,2.0,24628869196.6688,982714.9831766171,Numero_hipotecas,1413.0,1263.0,1257.0,1174.0,970.0,1056.0,1066.0,1072.0,1001.0,691.0,1080.0,888.0
3.0,3.0,Alicante,2164.0,2004,Sociedad_Anonima,3.0,9507175453.60967,698396.737290055,Numero_hipotecas,6396.0,8062.0,7673.0,6098.0,7544.0,8411.0,7922.0,6549.0,7466.0,6941.0,5982.0,6523.0
4.0,4.0,Almería,866.0,2004,Sociedad_Anonima,4.0,13855293063.9255,764383.039721032,Numero_hipotecas,3426.0,2849.0,4115.0,3109.0,4181.0,3147.0,2585.0,3071.0,3395.0,3518.0,4218.0,3760.0
5.0,5.0,Ávila,203.0,2004,Sociedad_Anonima,5.0,13966290552.5479,825947.5261177691,Numero_hipotecas,525.0,230.0,333.0,273.0,440.0,230.0,260.0,191.0,134.0,211.0,232.0,139.0
6.0,6.0,Badajoz,857.0,2004,Sociedad_Anonima,6.0,35803975339.5203,1452266.34287763,Numero_hipotecas,1108.0,1140.0,1006.0,996.0,1337.0,1033.0,998.0,707.0,1105.0,1200.0,1170.0,924.0
7.0,7.0,"Balears, Illes",3603.0,2004,Sociedad_Anonima,7.0,8397658655.339479,1885856.05039272,Numero_hipotecas,3855.0,3927.0,3735.0,3711.0,3882.0,3890.0,3784.0,4214.0,4324.0,3650.0,3652.0,3716.0
8.0,8.0,Barcelona,24889.0,2004,Sociedad_Anonima,8.0,13892170189.5469,1078129.1918187,Numero_hipotecas,15929.0,16281.0,18077.0,15432.0,16367.0,16097.0,17303.0,13745.0,18036.0,15019.0,15501.0,14622.0
9.0,9.0,Burgos,858.0,2004,Sociedad_Anonima,9.0,26203492774.134,1530155.70044239,Numero_hipotecas,1314.0,930.0,1031.0,1699.0,859.0,806.0,833.0,967.0,612.0,665.0,827.0,777.0
10.0,10.0,Cáceres,446.0,2004,Sociedad_Anonima,10.0,33620075321.1089,1242300.63638205,Numero_hipotecas,665.0,657.0,734.0,830.0,1028.0,791.0,609.0,773.0,533.0,661.0,799.0,540.0
11.0,11.0,Cádiz,1247.0,2004,Sociedad_Anonima,11.0,11546868058.7637,895286.367485857,Numero_hipotecas,3500.0,4044.0,3626.0,3024.0,3737.0,3325.0,3453.0,3085.0,3366.0,3866.0,3537.0,3116.0
12.0,12.0,Castellón/Castelló,1119.0,2004,Sociedad_Anonima,12.0,11396498994.3888,689218.0799780571,Numero_hipotecas,1984.0,1582.0,2110.0,1699.0,2291.0,2123.0,1871.0,1728.0,2284.0,2671.0,2465.0,1788.0
13.0,13.0,Ciudad Real,616.0,2004,Sociedad_Anonima,13.0,32784774691.1465,1226477.61440341,Numero_hipotecas,834.0,824.0,870.0,865.0,1088.0,975.0,1044.0,1055.0,1116.0,776.0,985.0,749.0
14.0,14.0,Córdoba,1024.0,2004,Sociedad_Anonima,14.0,22210490613.4485,1035879.20411489,Numero_hipotecas,2054.0,1687.0,2219.0,1833.0,2522.0,2455.0,1851.0,1797.0,2627.0,1669.0,2445.0,1603.0
15.0,15.0,"Coruña, A",1739.0,2004,Sociedad_Anonima,15.0,14932452746.9961,1672703.78439944,Numero_hipotecas,2407.0,2230.0,2307.0,2367.0,2346.0,2304.0,2273.0,2442.0,1863.0,1856.0,2420.0,2012.0
16.0,16.0,Cuenca,278.0,2004,Sociedad_Anonima,16.0,29155970159.0682,1004195.48622818,Numero_hipotecas,623.0,372.0,418.0,275.0,430.0,607.0,633.0,305.0,521.0,396.0,476.0,308.0
17.0,17.0,Girona,2330.0,2004,Sociedad_Anonima,17.0,10752045126.223,1070140.38049906,Numero_hipotecas,2865.0,3118.0,3609.0,2763.0,3780.0,3332.0,3312.0,2379.0,3566.0,2813.0,3280.0,2654.0
18.0,18.0,Granada,1012.0,2004,Sociedad_Anonima,18.0,20029967206.933,901313.088636386,Numero_hipotecas,2161.0,2159.0,2605.0,2831.0,2995.0,3107.0,3356.0,2145.0,2953.0,2303.0,2581.0,2736.0
19.0,19.0,Guadalajara,323.0,2004,Sociedad_Anonima,19.0,21341530340.3421,1082690.53386729,Numero_hipotecas,754.0,641.0,693.0,812.0,749.0,1092.0,845.0,842.0,775.0,731.0,686.0,825.0
20.0,20.0,Gipuzkoa,2653.0,2004,Sociedad_Anonima,20.0,3756971201.4628897,476274.62841412204,Numero_hipotecas,1207.0,1446.0,1520.0,1260.0,1460.0,1313.0,1253.0,1280.0,1653.0,1084.0,1152.0,1036.0
21.0,21.0,Huelva,561.0,2004,Sociedad_Anonima,21.0,16153285348.281,835365.683870377,Numero_hipotecas,1776.0,1857.0,1741.0,1474.0,2106.0,3181.0,1768.0,1621.0,2093.0,2427.0,2165.0,1876.0
22.0,22.0,Huesca,480.0,2004,Sociedad_Anonima,22.0,28522889036.2312,1093487.92655755,Numero_hipotecas,620.0,854.0,782.0,689.0,758.0,678.0,716.0,609.0,868.0,996.0,498.0,671.0
23.0,23.0,Jaén,488.0,2004,Sociedad_Anonima,23.0,21780119684.2118,848387.076715209,Numero_hipotecas,1519.0,1349.0,1362.0,1277.0,1789.0,1568.0,1515.0,1415.0,1739.0,1391.0,1608.0,1384.0
24.0,24.0,León,878.0,2004,Sociedad_Anonima,24.0,28794563640.7422,1141075.69540809,Numero_hipotecas,1363.0,1411.0,1285.0,1315.0,1290.0,1127.0,1147.0,1360.0,1244.0,1036.0,1136.0,1076.0
25.0,25.0,Lleida,1015.0,2004,Sociedad_Anonima,25.0,22090712889.8223,1149186.28726613,Numero_hipotecas,1110.0,1174.0,1702.0,906.0,1027.0,1332.0,1286.0,1339.0,1202.0,1433.0,1323.0,1498.0
26.0,26.0,"Rioja, La",941.0,2004,Sociedad_Anonima,26.0,9220827614.74902,780721.292206845,Numero_hipotecas,1173.0,1067.0,1084.0,755.0,883.0,655.0,702.0,699.0,695.0,564.0,811.0,1163.0
27.0,27.0,Lugo,305.0,2004,Sociedad_Anonima,27.0,18447358220.0669,987981.96377954,Numero_hipotecas,817.0,634.0,796.0,537.0,504.0,569.0,264.0,698.0,642.0,484.0,609.0,675.0
